mag_field_response,radial_distance
0.00018982898835846214,0.0
-0.00039234164460422106,0.0010005002501250625
-0.0009745122775669042,0.002001000500250125
-0.0015566829105295873,0.003001500750375187
-0.0021388535434922703,0.00400200100050025
-0.002721024176454954,0.0050025012506253125
-0.0033031948094176364,0.006003001500750374
-0.00388536544238032,0.007003501750875437
-0.004467536075343003,0.0080040020010005
-0.005049706708305686,0.009004502251125562
-0.00563187734126837,0.010005002501250625
-0.006214047974231053,0.011005502751375688
-0.0066246092229685985,0.012006003001500749
-0.006837234058677461,0.013006503251625811
-0.007049858894386322,0.014007003501750874
-0.007262483730095183,0.015007503751875937
-0.007475108565804045,0.016008004002001
-0.007687733401512907,0.01700850425212606
-0.007900358237221768,0.018009004502251125
-0.00811298307293063,0.019009504752376186
-0.008325607908639492,0.02001000500250125
-0.008538232744348354,0.02101050525262631
-0.008750857580057215,0.022011005502751375
-0.008963482415766076,0.023011505752876436
-0.009176107251474944,0.024012006003001497
-0.009388732087183842,0.02501250625312656
-0.009601356922892738,0.026013006503251623
-0.009813981758601636,0.027013506753376687
-0.010026606594310533,0.028014007003501748
-0.010239231430019431,0.029014507253626812
-0.010451856265728329,0.030015007503751873
-0.010664481101437227,0.031015507753876938
-0.010877105937146123,0.032016008004002
-0.01108973077285502,0.03301650825412706
-0.011302355608563918,0.03401700850425212
-0.011514980444272816,0.03501750875437719
-0.011727605279981713,0.03601800900450225
-0.010805848977076263,0.03701850925462731
-0.009751260508024268,0.03801900950475237
-0.008696672038972265,0.03901950975487744
-0.007642083569920269,0.0400200100050025
-0.006587495100868273,0.04102051025512756
-0.005532906631816277,0.04202101050525262
-0.0044783181627642814,0.04302151075537768
-0.003423729693712277,0.04402201100550275
-0.0023691412246602817,0.04502251125562781
-0.0007425017903944279,0.04602301150575287
0.0016353859332940933,0.047023511755877934
0.0040132736569826145,0.048024012006002995
0.006391161380671152,0.04902451225612806
0.008769049104359673,0.05002501250625312
0.011146936828048194,0.051025512756378184
0.013524824551736717,0.052026013006503245
0.015902712275425255,0.05302651325662831
0.02065825222478272,0.054027013506753374
0.044664620547938017,0.055027513756878435
0.06992463770841104,0.056028014007003496
0.0962975572328926,0.05702851425712856
0.12267047675737436,0.058029014507253625
0.14936614697618525,0.059029514757378686
0.17657356644551406,0.06003001500750375
0.20378098591484284,0.06103051525762881
0.2309884053841718,0.062031015507753876
0.2571115158600908,0.06303151575787894
0.27901017451956406,0.064032016008004
0.30090883317903727,0.06503251625812906
0.3228074918385105,0.06603301650825412
0.34470615049798375,0.06703351675837918
0.36660480915745697,0.06803401700850424
0.3885034678169305,0.06903451725862932
0.4065484475469503,0.07003501750875438
0.4239246808108871,0.07103551775887944
0.4413009140748238,0.0720360180090045
0.4586771473387605,0.07303651825912956
0.4760533806026973,0.07403701850925462
0.49342961386663403,0.07503751875937968
0.5108058471305708,0.07603801900950474
0.5195126685693499,0.0770385192596298
0.5272203090639722,0.07803901950975488
0.5349279495585945,0.07903951975987994
0.5426355900532167,0.080040020010005
0.550343230547839,0.08104052026013006
0.5572309847668386,0.08204102051025512
0.5629883225841937,0.08304152076038018
0.5687456604015488,0.08404202101050524
0.574502998218904,0.0850425212606303
0.5802272681744083,0.08604302151075537
0.584195206983652,0.08704352176088044
0.5881631457928955,0.0880440220110055
0.5921310846021391,0.08904452226113056
0.5960990234113828,0.09004502251125562
0.6000036658258731,0.09104552276138068
0.602551321843121,0.09204602301150575
0.6050989778603689,0.0930465232616308
0.6076466338776169,0.09404702351175587
0.6101942898948648,0.09504752376188093
0.6127419459121127,0.09604802401200599
0.6152896019293607,0.09704852426213106
0.617436832361772,0.09804902451225612
0.6195603338787236,0.09904952476238119
0.6216838353956751,0.10005002501250625
0.6238073369126266,0.10105052526263131
0.6259308384295781,0.10205102551275637
0.6280543399465296,0.10305152576288143
0.6299119251880517,0.10405202601300649
0.6310924244082194,0.10505252626313155
0.6322729236283872,0.10605302651325663
0.633453422848555,0.10705352676338169
0.6346339220687227,0.10805402701350675
0.6358144212888904,0.10905452726363181
0.6369949205090581,0.11005502751375687
0.6381357054272825,0.11105552776388193
0.6384874005268928,0.11205602801400699
0.6388390956265032,0.11305652826413205
0.6391907907261135,0.11405702851425711
0.6395424858257238,0.11505752876438219
0.6398941809253342,0.11605802901450725
0.6402458760249445,0.11705852926463231
0.6405975711245548,0.11805902951475737
0.6409492662241651,0.11905952976488243
0.6408565305484265,0.1200600300150075
0.6405582520249091,0.12106053026513255
0.6402599735013917,0.12206103051525762
0.6399616949778743,0.12306153076538268
0.6396634164543569,0.12406203101550775
0.6393651379308395,0.1250625312656328
0.6390668594073221,0.12606303151575787
0.6387685808838046,0.12706353176588292
0.6384703023602872,0.128064032016008
0.6376344455756771,0.12906453226613307
0.636617107283065,0.13006503251625812
0.6355997689904528,0.1310655327663832
0.6345824306978407,0.13206603301650824
0.6335650924052286,0.1330665332666333
0.6325477541126165,0.13406703351675836
0.6315304158200045,0.13506753376688344
0.6305130775273924,0.13606803401700848
0.6294957392347802,0.13706853426713356
0.6281773579225521,0.13806903451725863
0.6258842577110261,0.13906953476738368
0.6235911574995,0.14007003501750875
0.621298057287974,0.1410705352676338
0.6190049570764479,0.14207103551775888
0.6167118568649219,0.14307153576788392
0.6144187566533958,0.144072036018009
0.6121256564418698,0.14507253626813404
0.6092942557909835,0.14607303651825912
0.6064280165016953,0.1470735367683842
0.6035617772124072,0.14807403701850924
0.6006955379231189,0.14907453726863432
0.5978292986338308,0.15007503751875936
0.5949630593445426,0.15107553776888444
0.5920968200552544,0.15207603801900949
0.5895841737950821,0.15307653826913456
0.5872774083421747,0.1540770385192596
0.584970642889267,0.15507753876938468
0.5826638774363595,0.15607803901950976
0.580357111983452,0.1570785392696348
0.5780503465305444,0.15807903951975988
0.5757435810776369,0.15907953976988493
0.5734368156247294,0.16008004002001
0.5706725892297929,0.16108054027013505
0.5677745569311543,0.16208104052026012
0.5648765246325157,0.16308154077038517
0.5619784923338771,0.16408204102051024
0.5590804600352384,0.16508254127063532
0.5561824277365998,0.16608304152076037
0.5532439699626077,0.16708354177088544
0.5489046791050577,0.1680840420210105
0.5445653882475077,0.16908454227113556
0.5402260973899576,0.1700850425212606
0.5358868065324075,0.17108554277138568
0.5324039307951438,0.17208604302151073
0.5297285556776171,0.1730865432716358
0.5270531805600905,0.17408704352176088
0.5243778054425641,0.17508754377188593
0.5217024303250375,0.176088044022011
0.5190270552075109,0.17708854427213605
0.5163516800899843,0.17808904452226113
0.5134553054810375,0.17908954477238617
0.5097324239475349,0.18009004502251125
0.5060095424140325,0.1810905452726363
0.5022866608805301,0.18209104552276137
0.49856377934702756,0.18309154577288644
0.4948408978135252,0.1840920460230115
0.4917142729332974,0.18509254627313657
0.4890229855164861,0.1860930465232616
0.48633169809967475,0.1870935467733867
0.48364041068286345,0.18809404702351173
0.4809491232660521,0.1890945472736368
0.4782578358492408,0.19009504752376186
0.47556654843242946,0.19109554777388693
0.4723573847616248,0.19209604802401198
0.46904650244625823,0.19309654827413705
0.46573562013089165,0.19409704852426213
0.4624247378155252,0.19509754877438718
0.4591138555001586,0.19609804902451225
0.4570709265289862,0.1970985492746373
0.45540381015546044,0.19809904952476237
0.45373669378193476,0.19909954977488742
0.45179948703596295,0.2001000500250125
0.4474314669379759,0.20110055027513754
0.4430634468399887,0.20210105052526262
0.4387385581083789,0.2031015507753877
0.4360472706915677,0.20410205102551274
0.43335598327475633,0.2051025512756378
0.4306646958579451,0.20610305152576286
0.42797340844113374,0.20710355177588793
0.4252821210243225,0.20810405202601298
0.4225908336075112,0.20910455227613806
0.41984092192948863,0.2101050525262631
0.41694288963084997,0.21110555277638818
0.4140448573322113,0.21210605302651325
0.4111468250335727,0.2131065532766383
0.40824879273493403,0.21410705352676337
0.4053507604362954,0.21510755377688842
0.4024527281376567,0.2161080540270135
0.3999830576396402,0.21710855427713854
0.3978813686843179,0.21810905452726362
0.39577967972899564,0.21910955477738867
0.3936779907736733,0.22011005502751374
0.391576301818351,0.22111055527763882
0.38947461286302876,0.22211105552776386
0.38737292390770645,0.22311155577788894
0.3851776272128911,0.22411205602801398
0.38269329836770744,0.22511255627813906
0.3802089695225238,0.2261130565282641
0.37772464067734013,0.22711355677838918
0.3752403118321565,0.22811405702851423
0.3727559829869728,0.2291145572786393
0.3705561748385504,0.23011505752876438
0.3685241353058218,0.23111555777888942
0.3664920957730931,0.2321160580290145
0.3644600562403645,0.23311655827913955
0.36242801670763575,0.23411705852926462
0.3603959771749071,0.23511755877938967
0.35685638689058835,0.23611805902951474
0.35272780434116086,0.2371185592796398
0.35050847906810056,0.23811905952976486
0.3482891537950403,0.23911955977988994
0.3460698285219801,0.240120060030015
0.3438505032489198,0.24112056028014006
0.34163117797585957,0.2421210605302651
0.339473725737638,0.24312156078039018
0.33765310418251937,0.24412206103051523
0.33583248262740073,0.2451225612806403
0.3340118610722821,0.24612306153076535
0.3321912395171634,0.24712356178089043
0.3303706179620447,0.2481240620310155
0.3285499964069261,0.24912456228114055
0.3267293748518075,0.2501250625312656
0.3249087532966887,0.2511255627813907
0.3231733695574722,0.25212606303151575
0.3214670441970868,0.2531265632816408
0.31976071883670143,0.25412706353176584
0.3180543934763159,0.25512756378189094
0.3163480681159305,0.256128064032016
0.31464174275554513,0.25712856428214104
0.3129354173951597,0.25812906453226614
0.3112290920347743,0.2591295647823912
0.3095227666743889,0.26013006503251623
0.30780710822795915,0.2611305652826413
0.30608879070010575,0.2621310655327664
0.30437047317225246,0.26313156578289143
0.30265215564439923,0.2641320660330165
0.30093383811654595,0.2651325662831415
0.29921552058869255,0.2661330665332666
0.29749720306083927,0.2671335667833917
0.2956014835391926,0.2681340670335167
0.2935225605308682,0.2691345672836418
0.29144363752254393,0.27013506753376687
0.28936471451421963,0.2711355677838919
0.28728579150589534,0.27213606803401696
0.28520686849757093,0.27313656828414207
0.28405061365424134,0.2741370685342671
0.2833542820858173,0.27513756878439216
0.2825806567352924,0.27613806903451726
0.28098572144098805,0.2771385692846423
0.27939078614668367,0.27813906953476736
0.2777958508523793,0.2791395697848924
0.2762009155580748,0.2801400700350175
0.2746059802637704,0.28114057028514255
0.27301104496946604,0.2821410705352676
0.27141610967516167,0.28314157078539265
0.2697781169313951,0.28414207103551775
0.2680049871892442,0.2851425712856428
0.2662318574470934,0.28614307153576785
0.26445872770494244,0.28714357178589295
0.2626855979627916,0.288144072036018
0.26091246822064074,0.28914457228614304
0.2591393384784899,0.2901450725362681
0.257366208736339,0.2911455727863932
0.25583659077817783,0.29214607303651824
0.2546818790054276,0.2931465732866433
0.2535271672326773,0.2941470735367684
0.2523724554599271,0.29514757378689344
0.2512177436871769,0.2961480740370185
0.2500630319144267,0.29714857428714353
0.24890832014167638,0.29814907453726863
0.24775360836892618,0.2991495747873937
0.24659889659617595,0.3001500750375187
0.24528757241057605,0.3011505752876438
0.24397597725509101,0.3021510755377689
0.24266438209960603,0.3031515757878939
0.24135278694412107,0.30415207603801897
0.24004119178863603,0.3051525762881441
0.23872959663315108,0.3061530765382691
0.23741800147766612,0.30715357678839417
0.23610640632218113,0.3081540770385192
0.2347948111666961,0.3091545772886443
0.2337935149163047,0.31015507753876936
0.23262086116150668,0.3111555777888944
0.2314220461399494,0.3121560780390195
0.23022323111839224,0.31315657828914456
0.22902441609683505,0.3141570785392696
0.22782560107527786,0.31515757878939465
0.2266267860537206,0.31615807903951976
0.22542797103216342,0.3171585792896448
0.22422915601060622,0.31815907953976985
0.22303034098904903,0.3191595797898949
0.22183152596749178,0.32016008004002
0.2205995428764659,0.32116058029014505
0.21936147155747546,0.3221610805402701
0.21812340023848495,0.3231615807903952
0.2168853289194945,0.32416208104052024
0.21564725760050404,0.3251625812906453
0.2144091862815136,0.32616308154077034
0.21317111496252308,0.32716358179089544
0.21193304364353263,0.3281640820410205
0.21069497232454218,0.32916458229114554
0.20945690100555167,0.33016508254127064
0.20832557659163808,0.3311655827913957
0.20722645706251708,0.33216608304152073
0.20612733753339604,0.3331665832916458
0.20502821800427495,0.3341670835417709
0.20392909847515392,0.33516758379189593
0.2028299789460329,0.336168084042021
0.20173085941691188,0.337168584292146
0.2006317398877908,0.3381690845422711
0.19953262035866975,0.3391695847923962
0.19843350082954875,0.3401700850425212
0.19777155796382073,0.3411705852926463
0.19730144126028662,0.34217108554277137
0.1968313245567525,0.3431715857928964
0.19636120785321837,0.34417208604302146
0.19589109114968423,0.34517258629314657
0.19542097444615011,0.3461730865432716
0.19468828831685805,0.34717358679339666
0.1930993975383549,0.34817408704352176
0.1915105067598518,0.3491745872936468
0.1899216159813487,0.35017508754377186
0.1883843638328349,0.3511755877938969
0.1875634363147757,0.352176088044022
0.18674250879671656,0.35317658829414705
0.18592158127865738,0.3541770885442721
0.18510065376059823,0.35517758879439715
0.18427972624253902,0.35617808904452225
0.18345879872447984,0.3571785892946473
0.1826378712064207,0.35817908954477234
0.1818169436883615,0.35917958979489745
0.1809960161703023,0.3601800900450225
0.180175132945984,0.36118059029514754
0.1793981656776993,0.3621810905452726
0.1786211984094146,0.3631815907953977
0.1778442311411299,0.36418209104552274
0.17706726387284522,0.3651825912956478
0.17629029660456047,0.3661830915457729
0.17551332933627578,0.36718359179589793
0.1747363620679911,0.368184092046023
0.1739593947997064,0.36918459229614803
0.17318242753142168,0.37018509254627313
0.172405460263137,0.3711855927963982
0.17165688967428072,0.3721860930465232
0.17095530518803417,0.3731865932966483
0.1702537207017876,0.3741870935467734
0.16955213621554102,0.3751875937968984
0.16885055172929447,0.37618809404702347
0.16814896724304787,0.37718859429714857
0.16744738275680132,0.3781890945472736
0.16674579827055477,0.37918959479739867
0.16604421378430823,0.3801900950475237
0.16534262929806162,0.3811905952976488
0.16464104481181507,0.38219109554777386
0.16393946032556853,0.3831915957978989
0.16423682078287896,0.38419209604802396
0.1633703407456592,0.38519259629814906
0.1625038607084395,0.3861930965482741
0.16163738067121977,0.38719359679839915
0.160770900634,0.38819409704852426
0.1599044205967803,0.3891945972986493
0.1590379405595606,0.39019509754877435
0.15817146052234088,0.3911955977988994
0.15730498048512112,0.3921960980490245
0.15643850044790142,0.39319659829914955
0.15557202041068172,0.3941970985492746
0.15470554037346196,0.3951975987993997
0.15383906033624223,0.39619809904952474
0.15297258029902253,0.3971985992996498
0.15228961950686107,0.39819909954977484
0.151702670959204,0.39919959979989994
0.151115722411547,0.400200100050025
0.15052877386388996,0.40120060030015003
0.14994182531623293,0.4022011005502751
0.14935487676857587,0.4032016008004002
0.14876792822091883,0.40420210105052523
0.14818097967326183,0.4052026013006503
0.14759403112560476,0.4062031015507754
0.14700708257794773,0.4072036018009004
0.1464201340302907,0.4082041020510255
0.14583318548263366,0.4092046023011505
0.1452462369349766,0.4102051025512756
0.1446592883873196,0.41120560280140067
0.14415092908928323,0.4122061030515257
0.14367891566420876,0.4132066033016508
0.1432069022391343,0.41420710355177587
0.14273488881405985,0.4152076038019009
0.14226287538898538,0.41620810405202596
0.1417908619639109,0.41720860430215106
0.14131884853883644,0.4182091045522761
0.14084683511376198,0.41920960480240116
0.14037482168868753,0.4202101050525262
0.13991257146777303,0.4212106053026513
0.13945273099445019,0.42221110555277636
0.13899289052112734,0.4232116058029014
0.1385330500478045,0.4242121060530265
0.13807320957448166,0.42521260630315155
0.13760918504313252,0.4262131065532766
0.13712259652663003,0.42721360680340165
0.1366360080101275,0.42821410705352675
0.13614941949362502,0.4292146073036518
0.13566283097712253,0.43021510755377684
0.13517624246062,0.43121560780390195
0.1346896539441175,0.432216108054027
0.134203065427615,0.43321660830415204
0.13371647691111252,0.4342171085542771
0.13322988839461,0.4352176088044022
0.13274329987810748,0.43621810905452724
0.132256711361605,0.4372186093046523
0.1317701228451025,0.43821910955477733
0.1312835343286,0.43921960980490243
0.1307781630836191,0.4402201100550275
0.13019121453596205,0.4412206103051525
0.129604265988305,0.44222111055527763
0.12901731744064793,0.4432216108054027
0.1284303688929909,0.4442221110555277
0.12784342034533386,0.44522261130565277
0.1272564717976768,0.4462231115557779
0.12666952325001976,0.4472236118059029
0.1260825747023627,0.44822411205602797
0.12549562615470564,0.44922461230615307
0.1249086776070486,0.4502251125562781
0.12432172905939155,0.45122561280640316
0.12373478051173452,0.4522261130565282
0.12314783196407744,0.4532266133066533
0.12252269317438703,0.45422711355677836
0.12175761816362797,0.4552276138069034
0.1209925431528689,0.45622811405702846
0.12027166420249547,0.45722861430715356
0.12002220989623608,0.4582291145572786
0.1197727555899767,0.45922961480740365
0.1195233012837173,0.46023011505752875
0.11927384697745792,0.4612306153076538
0.11902439267119853,0.46223111555777885
0.11877493836493916,0.4632316158079039
0.11852548405867977,0.464232116058029
0.11827602975242038,0.46523261630815405
0.118026575446161,0.4662331165582791
0.1177771211399016,0.4672336168084042
0.11752766683364223,0.46823411705852924
0.11724680123925858,0.4692346173086543
0.1167602127227561,0.47023511755877934
0.11627362420625358,0.47123561780890444
0.11578703568975109,0.4722361180590295
0.1153004471732486,0.47323661830915453
0.11481385865674609,0.4742371185592796
0.11432727014024358,0.4752376188094047
0.11384068162374109,0.47623811905952973
0.1133540931072386,0.4772386193096548
0.11286750459073608,0.4782391195597799
0.11238091607423357,0.4792396198099049
0.11189432755773109,0.48024012006003
0.11129461725537257,0.481240620310155
0.11068982971224343,0.4822411205602801
0.11008504216911434,0.48324162081040517
0.10948025462598523,0.4842421210605302
0.1088754670828561,0.4852426213106553
0.10827067953972701,0.48624312156078037
0.1076658919965979,0.4872436218109054
0.10706110445346881,0.48824412206103046
0.10645631691033967,0.48924462231115556
0.10585152936721057,0.4902451225612806
0.10524674182408146,0.49124562281140566
0.10464195428095237,0.4922461230615307
0.10403716673782323,0.4932466233116558
0.10351453869092431,0.49424712356178085
0.10313217188344602,0.4952476238119059
0.1027498050759677,0.496248124062031
0.10236743826848942,0.49724862431215605
0.10198507146101113,0.4982491245622811
0.10160270465353283,0.49924962481240615
0.10122033784605454,0.5002501250625312
0.10083797103857622,0.5012506253126563
0.10045560423109791,0.5022511255627814
0.10007323742361963,0.5032516258129064
0.09969087061614133,0.5042521260630315
0.09930850380866302,0.5052526263131566
0.09892613700118474,0.5062531265632816
0.09854377019370643,0.5072536268134067
0.09816140338622815,0.5082541270635317
0.09777903657874984,0.5092546273136568
0.09739666977127154,0.5102551275637819
0.09701430296379326,0.5112556278139069
0.09663193615631495,0.512256128064032
0.09624956934883663,0.5132566283141571
0.09586720254135836,0.5142571285642821
0.09548483573388006,0.5152576288144072
0.09510246892640174,0.5162581290645323
0.09472010211892347,0.5172586293146573
0.09433773531144515,0.5182591295647824
0.09395536850396688,0.5192596298149074
0.09357300169648856,0.5202601300650325
0.09319063488901025,0.5212606303151576
0.09280826808153199,0.5222611305652826
0.09242590127405367,0.5232616308154077
0.09204353446657536,0.5242621310655328
0.09166116765909708,0.5252626313156578
0.09127880085161877,0.5262631315657829
0.09089643404414047,0.527263631815908
0.0905140672366622,0.528264132066033
0.09013170042918388,0.5292646323161581
0.0897493336217056,0.530265132566283
0.08940346211770087,0.5312656328164082
0.08907697874366648,0.5322661330665333
0.08875049536963213,0.5332666333166582
0.08842401199559774,0.5342671335667833
0.08809752862156335,0.5352676338169085
0.08777104524752899,0.5362681340670334
0.0874445618734946,0.5372686343171585
0.08711807849946021,0.5382691345672836
0.08679159512542586,0.5392696348174086
0.08646511175139147,0.5402701350675337
0.08613862837735708,0.5412706353176588
0.08581214500332272,0.5422711355677838
